timestamp,open,high,low,close,volume
2024-01-08 09:00:00+00:00,43865.8,43917.0,43648.9,43716.0,32.87
2024-01-08 10:00:00+00:00,43720.9,44123.9,43697.4,44088.3,55.473
2024-01-08 11:00:00+00:00,44084.3,44688.6,43954.8,44628.9,187.975
2024-01-08 12:00:00+00:00,44628.9,45182.6,44420.3,45110.1,368.901
2024-01-08 13:00:00+00:00,45110.0,45177.2,44579.7,44926.1,176.64
2024-01-08 14:00:00+00:00,44933.4,45104.3,44764.1,44811.5,117.343
2024-01-08 15:00:00+00:00,44811.5,45295.7,44700.0,44977.8,235.715
2024-01-08 16:00:00+00:00,44977.9,45174.1,44811.6,44951.3,114.767
2024-01-08 17:00:00+00:00,44960.3,45687.3,44918.1,45660.6,220.506
2024-01-08 18:00:00+00:00,45660.7,47013.0,45487.0,46988.3,811.345
2024-01-08 19:00:00+00:00,46997.9,47285.1,46643.2,47018.5,387.91
2024-01-08 20:00:00+00:00,47045.3,47180.4,46748.8,46804.3,145.68
2024-01-08 21:00:00+00:00,46816.9,47224.8,46692.6,47110.9,128.461
2024-01-08 22:00:00+00:00,47096.1,47147.7,46845.2,47026.8,71.9
2024-01-08 23:00:00+00:00,47026.8,47128.9,46830.5,46983.2,74.383
2024-01-09 00:00:00+00:00,46977.1,47173.9,46300.0,46698.4,225.428
2024-01-09 01:00:00+00:00,46691.2,46808.9,46305.6,46557.5,119.203
2024-01-09 02:00:00+00:00,46569.6,46800.1,46506.4,46795.5,65.729
2024-01-09 03:00:00+00:00,46796.9,46979.9,46764.0,46945.9,83.408
2024-01-09 04:00:00+00:00,46942.1,46949.1,46693.2,46813.3,51.376
2024-01-09 05:00:00+00:00,46808.0,46863.8,46611.6,46723.5,39.598
2024-01-09 06:00:00+00:00,46724.0,46842.3,46683.2,46805.5,56.19
2024-01-09 07:00:00+00:00,46796.0,46938.5,46743.0,46830.2,43.085
2024-01-09 08:00:00+00:00,46827.2,46884.9,46521.4,46546.6,47.985
2024-01-09 09:00:00+00:00,46546.7,46687.9,46439.1,46496.0,92.744
2024-01-09 10:00:00+00:00,46500.0,46690.3,46400.1,46453.0,56.032
2024-01-09 11:00:00+00:00,46453.1,46643.2,46447.2,46632.0,56.054
2024-01-09 12:00:00+00:00,46626.8,47001.4,45441.1,46159.2,334.081
2024-01-09 13:00:00+00:00,46169.6,47026.9,46085.1,46826.5,548.928
2024-01-09 14:00:00+00:00,46819.6,46991.8,46491.6,46548.9,189.747
2024-01-09 15:00:00+00:00,46533.7,47000.0,46422.2,46849.7,214.733
2024-01-09 16:00:00+00:00,46845.9,46949.9,46702.8,46881.7,95.138
2024-01-09 17:00:00+00:00,46882.8,46909.3,46618.0,46704.9,95.554
2024-01-09 18:00:00+00:00,46710.5,46713.6,46488.0,46627.4,75.598
2024-01-09 19:00:00+00:00,46624.5,46875.2,46562.1,46860.7,71.864
2024-01-09 20:00:00+00:00,46853.9,46904.3,46580.3,46622.1,59.098
2024-01-09 21:00:00+00:00,46627.1,47984.8,44676.0,45391.9,1827.927
2024-01-09 22:00:00+00:00,45411.7,46268.1,45293.0,46254.3,458.326
2024-01-09 23:00:00+00:00,46249.6,46258.9,45935.0,46111.1,120.213
2024-01-10 00:00:00+00:00,46112.9,46233.9,45784.4,45864.7,203.727
2024-01-10 01:00:00+00:00,45865.1,45963.0,45614.0,45914.9,122.605
2024-01-10 02:00:00+00:00,45932.1,46091.6,45891.0,45978.4,63.472
2024-01-10 03:00:00+00:00,45986.9,46210.6,45933.1,46122.1,50.776
2024-01-10 04:00:00+00:00,46124.6,46189.2,45954.0,45955.8,61.2
2024-01-10 05:00:00+00:00,45977.1,46034.2,45896.1,45974.6,43.248
2024-01-10 06:00:00+00:00,45974.6,46060.0,45875.3,46009.3,32.463
2024-01-10 07:00:00+00:00,46015.7,46028.3,45748.0,45763.5,69.384
2024-01-10 08:00:00+00:00,45757.1,45862.7,45319.8,45331.6,176.327
2024-01-10 09:00:00+00:00,45331.7,45711.4,45331.7,45657.5,137.267
2024-01-10 10:00:00+00:00,45657.6,45732.6,45528.5,45535.0,62.26
2024-01-10 11:00:00+00:00,45535.0,45656.4,45000.0,45522.8,174.852
2024-01-10 12:00:00+00:00,45515.7,45655.1,44398.3,44670.4,567.419
2024-01-10 13:00:00+00:00,44674.0,45376.1,44287.9,45108.2,463.318
2024-01-10 14:00:00+00:00,45109.1,45395.4,44819.0,44878.6,304.176
2024-01-10 15:00:00+00:00,44867.2,45630.5,44787.6,45566.7,240.859
2024-01-10 16:00:00+00:00,45550.0,45693.9,45181.7,45307.6,142.178
2024-01-10 17:00:00+00:00,45298.7,46457.3,45236.0,46410.8,179.171
2024-01-10 18:00:00+00:00,46402.5,46649.9,45935.6,46551.0,193.473
2024-01-10 19:00:00+00:00,46548.8,46724.1,46091.7,46493.0,225.495
2024-01-10 20:00:00+00:00,46495.3,46515.3,44928.0,46112.1,799.566
2024-01-10 21:00:00+00:00,46107.3,46370.7,45150.0,45944.7,426.814
2024-01-10 22:00:00+00:00,45943.0,46948.4,45757.1,46910.6,271.437
2024-01-10 23:00:00+00:00,46907.8,47699.9,46399.4,46644.8,888.945
2024-01-11 00:00:00+00:00,46651.7,46714.6,46303.0,46677.1,236.153
2024-01-11 01:00:00+00:00,46671.6,46753.7,46469.1,46512.2,143.813
2024-01-11 02:00:00+00:00,46506.3,46628.6,46498.3,46566.9,62.374
2024-01-11 03:00:00+00:00,46564.2,46601.0,46224.6,46497.0,159.276
2024-01-11 04:00:00+00:00,46493.1,46504.9,46304.6,46395.7,63.112
2024-01-11 05:00:00+00:00,46395.8,46417.7,45864.5,46069.1,152.488
2024-01-11 06:00:00+00:00,46064.9,46090.9,45617.9,45895.1,170.723
2024-01-11 07:00:00+00:00,45895.0,46160.4,45871.1,46098.2,98.481
2024-01-11 08:00:00+00:00,46080.1,46326.9,46044.5,46269.2,66.571
2024-01-11 09:00:00+00:00,46269.3,46347.4,46200.6,46205.0,59.984
2024-01-11 10:00:00+00:00,46206.9,46858.9,46198.1,46853.1,152.609
2024-01-11 11:00:00+00:00,46858.9,47153.6,46706.3,47063.0,177.727
2024-01-11 12:00:00+00:00,47068.3,47465.9,46949.7,47455.6,180.132
2024-01-11 13:00:00+00:00,47453.0,47453.0,46816.5,47334.8,306.163
2024-01-11 14:00:00+00:00,47337.7,49012.2,47226.3,48595.0,1389.233
2024-01-11 15:00:00+00:00,48582.2,48676.3,46486.5,46772.3,1213.578
2024-01-11 16:00:00+00:00,46780.4,47009.4,45760.0,46004.3,1003.811
2024-01-11 17:00:00+00:00,46008.2,46537.8,45595.4,46486.3,463.107
2024-01-11 18:00:00+00:00,46480.9,46633.6,46253.0,46593.9,251.574
2024-01-11 19:00:00+00:00,46593.7,46732.7,46276.5,46684.0,147.692
2024-01-11 20:00:00+00:00,46690.0,46970.0,46117.9,46244.4,409.073
2024-01-11 21:00:00+00:00,46233.7,46447.8,46113.3,46150.8,192.526
2024-01-11 22:00:00+00:00,46147.5,46429.7,46074.5,46393.5,84.119
2024-01-11 23:00:00+00:00,46398.3,46483.9,46295.8,46336.0,92.667
2024-01-12 00:00:00+00:00,46331.4,46522.6,46049.7,46286.6,196.731
2024-01-12 01:00:00+00:00,46286.7,46333.1,45900.0,46131.0,136.747
2024-01-12 02:00:00+00:00,46133.8,46247.8,45989.4,46126.0,92.458
2024-01-12 03:00:00+00:00,46133.0,46177.5,45911.1,45988.6,97.812
2024-01-12 04:00:00+00:00,45977.1,46095.4,45850.0,45934.7,80.307
2024-01-12 05:00:00+00:00,45939.1,46199.8,45883.0,46178.0,65.774
2024-01-12 06:00:00+00:00,46179.4,46351.4,46091.5,46100.0,74.192
2024-01-12 07:00:00+00:00,46100.0,46134.2,45727.6,46017.0,145.661
2024-01-12 08:00:00+00:00,45998.3,45998.3,45627.5,45852.8,93.688
2024-01-12 09:00:00+00:00,45850.3,46069.0,45512.4,45922.3,202.161
2024-01-12 10:00:00+00:00,45922.3,46129.1,45832.3,46058.5,64.164
2024-01-12 11:00:00+00:00,46058.1,46256.3,45935.8,45954.5,98.02
2024-01-12 12:00:00+00:00,45944.3,46106.6,45664.0,45858.4,123.338
2024-01-12 13:00:00+00:00,45867.3,45932.2,45582.8,45771.9,125.115
2024-01-12 14:00:00+00:00,45772.8,45909.4,45244.7,45452.8,344.521
2024-01-12 15:00:00+00:00,45452.9,45470.6,44329.7,44445.3,707.174
2024-01-12 16:00:00+00:00,44445.3,44671.5,43190.2,43584.6,1284.692
2024-01-12 17:00:00+00:00,43595.6,43770.2,43264.9,43761.1,424.931
2024-01-12 18:00:00+00:00,43748.1,43883.8,43280.6,43430.4,275.486
2024-01-12 19:00:00+00:00,43430.5,43668.9,43241.1,43430.0,174.45
2024-01-12 20:00:00+00:00,43421.8,43959.0,43370.0,43639.5,312.686
2024-01-12 21:00:00+00:00,43645.0,43841.8,43198.0,43423.7,277.629
2024-01-12 22:00:00+00:00,43420.8,43433.4,41350.6,42463.7,1158.299
2024-01-12 23:00:00+00:00,42458.5,42924.2,42446.9,42755.1,286.216
2024-01-13 00:00:00+00:00,42758.0,42970.7,42737.1,42777.5,141.229
2024-01-13 01:00:00+00:00,42780.8,42864.1,42500.0,42637.7,183.369
2024-01-13 02:00:00+00:00,42645.1,42825.1,42504.2,42504.2,99.483
2024-01-13 03:00:00+00:00,42511.6,42659.6,42416.6,42588.0,71.93
2024-01-13 04:00:00+00:00,42594.4,42834.3,42531.9,42821.8,117.139
2024-01-13 05:00:00+00:00,42821.8,43113.6,42748.3,43073.0,131.881
2024-01-13 06:00:00+00:00,43080.2,43159.4,42929.4,43116.0,83.522
2024-01-13 07:00:00+00:00,43134.9,43236.2,43041.7,43080.8,74.035
2024-01-13 08:00:00+00:00,43081.5,43236.2,43052.8,43154.3,43.909
2024-01-13 09:00:00+00:00,43151.7,43180.3,42818.3,42909.7,122.685
2024-01-13 10:00:00+00:00,42899.3,42910.4,42616.0,42675.1,160.648
2024-01-13 11:00:00+00:00,42684.6,42785.5,42488.8,42608.5,182.802
2024-01-13 12:00:00+00:00,42574.5,42732.4,42485.8,42661.3,94.757
2024-01-13 13:00:00+00:00,42666.6,42771.4,42585.9,42712.8,78.896
2024-01-13 14:00:00+00:00,42722.9,42937.2,42621.5,42839.6,136.144
2024-01-13 15:00:00+00:00,42836.4,43227.4,42833.4,43122.8,148.095
2024-01-13 16:00:00+00:00,43131.5,43153.1,42754.2,42868.7,169.511
2024-01-13 17:00:00+00:00,42878.1,42966.6,42742.1,42880.9,80.118
2024-01-13 18:00:00+00:00,42881.1,42881.1,42709.5,42779.2,69.818
2024-01-13 19:00:00+00:00,42774.5,42960.2,42751.4,42755.2,72.456
2024-01-13 20:00:00+00:00,42761.5,42898.1,42673.7,42851.6,55.811
2024-01-13 21:00:00+00:00,42841.6,42955.5,42800.1,42944.0,30.044
2024-01-13 22:00:00+00:00,42940.8,43019.6,42864.7,42966.9,47.461
2024-01-13 23:00:00+00:00,42966.9,42967.1,42781.9,42826.7,38.427
2024-01-14 00:00:00+00:00,42825.7,42864.4,42644.5,42668.2,57.632
2024-01-14 01:00:00+00:00,42668.2,42819.5,42659.2,42752.6,44.104
2024-01-14 02:00:00+00:00,42747.9,42807.0,42638.1,42763.6,59.185
2024-01-14 03:00:00+00:00,42762.8,42787.9,42616.8,42659.7,52.193
2024-01-14 04:00:00+00:00,42665.9,42677.9,42539.3,42567.8,37.467
2024-01-14 05:00:00+00:00,42559.6,42782.0,42558.6,42725.5,33.038
2024-01-14 06:00:00+00:00,42729.5,42971.9,42723.7,42971.9,37.31
2024-01-14 07:00:00+00:00,42966.3,43036.3,42871.0,42984.6,63.291
2024-01-14 08:00:00+00:00,42996.4,43007.9,42872.0,42978.8,25.105
2024-01-14 09:00:00+00:00,42972.5,43063.9,42807.0,43033.5,47.897
2024-01-14 10:00:00+00:00,43034.7,43046.3,42844.6,42866.2,29.844
2024-01-14 11:00:00+00:00,42872.7,42920.0,42750.0,42796.4,59.958
2024-01-14 12:00:00+00:00,42807.1,42830.6,42687.6,42716.5,71.331
2024-01-14 13:00:00+00:00,42736.0,42900.5,42712.8,42870.3,20.717
2024-01-14 14:00:00+00:00,42866.0,42981.9,42767.2,42799.5,64.491
2024-01-14 15:00:00+00:00,42796.6,42934.0,42783.5,42881.2,42.665
2024-01-14 16:00:00+00:00,42892.7,42944.2,42836.4,42896.9,35.99
2024-01-14 17:00:00+00:00,42907.9,42981.6,42854.6,42943.6,37.858
2024-01-14 18:00:00+00:00,42949.0,42982.0,42807.3,42878.1,26.202
2024-01-14 19:00:00+00:00,42873.4,42905.5,42602.9,42633.7,115.494
2024-01-14 20:00:00+00:00,42628.1,42708.9,42111.6,42482.7,264.576
2024-01-14 21:00:00+00:00,42478.4,42575.9,41925.1,42514.4,272.047
2024-01-14 22:00:00+00:00,42515.2,42613.0,42041.5,42235.9,248.28
2024-01-14 23:00:00+00:00,42247.5,42286.3,41680.8,41695.8,377.31
2024-01-15 00:00:00+00:00,41693.3,42326.0,41678.9,42241.5,193.739
2024-01-15 01:00:00+00:00,42252.9,42367.8,42146.0,42247.9,71.902
2024-01-15 02:00:00+00:00,42259.1,42388.3,42168.0,42373.1,47.142
2024-01-15 03:00:00+00:00,42377.5,42608.2,42355.3,42538.3,91.941
2024-01-15 04:00:00+00:00,42544.0,42608.0,42473.0,42575.7,48.427
2024-01-15 05:00:00+00:00,42575.8,42808.5,42546.5,42710.5,80.082
2024-01-15 06:00:00+00:00,42713.4,42767.9,42582.4,42619.5,52.85
2024-01-15 07:00:00+00:00,42623.9,42745.4,42492.0,42681.4,169.916
2024-01-15 08:00:00+00:00,42679.8,42736.9,42577.0,42645.2,145.082
2024-01-15 09:00:00+00:00,42637.0,42720.0,42555.5,42715.7,109.92
2024-01-15 10:00:00+00:00,42720.0,42760.7,42505.5,42534.1,232.153
2024-01-15 11:00:00+00:00,42538.8,42676.5,42481.9,42659.3,74.848
2024-01-15 12:00:00+00:00,42665.6,42689.8,42542.8,42630.5,57.055
2024-01-15 13:00:00+00:00,42639.6,42926.8,42590.1,42822.5,86.364
2024-01-15 14:00:00+00:00,42822.4,42843.9,42118.7,42170.9,307.421
2024-01-15 15:00:00+00:00,42171.0,42436.3,42128.8,42240.1,130.034
2024-01-15 16:00:00+00:00,42233.7,42517.2,42213.5,42490.0,60.532
2024-01-15 17:00:00+00:00,42491.1,42748.5,42487.3,42664.5,77.448
2024-01-15 18:00:00+00:00,42659.3,43327.6,42659.3,42965.5,307.74
2024-01-15 19:00:00+00:00,42965.5,43090.1,42782.0,42953.5,106.633
2024-01-15 20:00:00+00:00,42952.5,43066.0,42809.8,42903.5,72.382
2024-01-15 21:00:00+00:00,42918.1,42918.1,42664.9,42669.9,59.037
2024-01-15 22:00:00+00:00,42675.1,42761.8,42303.4,42576.8,210.074
2024-01-15 23:00:00+00:00,42585.1,42596.7,42425.7,42475.0,145.527
2024-01-16 00:00:00+00:00,42471.0,42635.9,42427.7,42560.0,44.921
2024-01-16 01:00:00+00:00,42550.1,42673.5,42504.2,42542.9,50.299
2024-01-16 02:00:00+00:00,42536.4,42688.0,42506.0,42665.6,58.782
2024-01-16 03:00:00+00:00,42663.0,42895.0,42656.4,42871.1,127.289
2024-01-16 04:00:00+00:00,42871.2,42898.6,42699.9,42744.9,94.798
2024-01-16 05:00:00+00:00,42752.0,42874.1,42705.6,42718.1,45.979
2024-01-16 06:00:00+00:00,42718.0,42741.3,42600.1,42687.0,59.451
2024-01-16 07:00:00+00:00,42697.5,42736.9,42557.5,42733.9,40.243
2024-01-16 08:00:00+00:00,42736.9,42975.3,42662.1,42970.6,71.034
2024-01-16 09:00:00+00:00,42967.0,43132.9,42848.0,42875.3,145.856
2024-01-16 10:00:00+00:00,42878.2,42912.1,42801.0,42818.0,40.132
2024-01-16 11:00:00+00:00,42817.3,42888.3,42708.6,42848.0,53.29
2024-01-16 12:00:00+00:00,42842.5,43126.3,42804.8,43113.6,75.618
2024-01-16 13:00:00+00:00,43114.0,43128.2,42678.0,42766.2,104.583
2024-01-16 14:00:00+00:00,42761.7,42905.8,42016.4,42645.7,688.964
2024-01-16 15:00:00+00:00,42662.2,43279.4,42440.2,43214.5,609.005
2024-01-16 16:00:00+00:00,43213.9,43391.8,42980.1,43213.8,334.513
2024-01-16 17:00:00+00:00,43221.6,43221.6,42996.3,43012.2,183.36
2024-01-16 18:00:00+00:00,43016.1,43126.6,42804.4,42979.5,198.934
2024-01-16 19:00:00+00:00,42982.4,43152.9,42914.8,43125.6,189.197
2024-01-16 20:00:00+00:00,43135.6,43347.1,43032.2,43164.8,266.261
2024-01-16 21:00:00+00:00,43163.6,43554.0,43150.8,43415.7,301.257
2024-01-16 22:00:00+00:00,43406.2,43473.9,43178.0,43180.0,121.117
2024-01-16 23:00:00+00:00,43180.0,43260.9,43078.0,43101.9,120.352
2024-01-17 00:00:00+00:00,43105.0,43145.4,43019.6,43061.7,106.356
2024-01-17 01:00:00+00:00,43053.9,43164.0,42929.1,42942.9,105.576
2024-01-17 02:00:00+00:00,42938.0,43022.7,42884.0,42959.7,116.595
2024-01-17 03:00:00+00:00,42959.7,42991.0,42813.9,42813.9,93.136
2024-01-17 04:00:00+00:00,42813.9,42888.1,42740.1,42813.0,169.898
2024-01-17 05:00:00+00:00,42811.3,42891.3,42703.4,42743.3,121.767
2024-01-17 06:00:00+00:00,42738.7,42865.9,42722.4,42767.4,92.368
2024-01-17 07:00:00+00:00,42767.7,42814.5,42579.3,42617.4,140.825
2024-01-17 08:00:00+00:00,42598.5,42707.1,42523.3,42676.1,124.813
2024-01-17 09:00:00+00:00,42678.6,42784.5,42628.2,42635.1,93.749
2024-01-17 10:00:00+00:00,42635.1,42805.2,42579.2,42804.0,130.65
2024-01-17 11:00:00+00:00,42803.0,42808.9,42627.1,42637.0,92.185
2024-01-17 12:00:00+00:00,42637.7,42744.8,42378.7,42736.1,233.09
2024-01-17 13:00:00+00:00,42736.0,42736.0,42467.2,42567.6,155.103
2024-01-17 14:00:00+00:00,42564.4,42884.2,42326.2,42531.7,427.857
2024-01-17 15:00:00+00:00,42537.4,42723.0,42428.1,42442.7,268.731
2024-01-17 16:00:00+00:00,42451.2,42520.3,42209.9,42313.1,198.592
2024-01-17 17:00:00+00:00,42313.0,42420.8,42155.7,42322.7,139.315
2024-01-17 18:00:00+00:00,42321.3,42560.8,42230.8,42559.8,169.165
2024-01-17 19:00:00+00:00,42563.5,42696.5,42506.5,42570.2,123.78
2024-01-17 20:00:00+00:00,42569.7,42830.3,42522.6,42684.9,240.493
2024-01-17 21:00:00+00:00,42682.2,42782.0,42561.3,42637.4,108.207
2024-01-17 22:00:00+00:00,42637.4,42687.9,42401.5,42673.0,120.485
2024-01-17 23:00:00+00:00,42674.0,42739.9,42573.7,42732.9,112.197
2024-01-18 00:00:00+00:00,42732.9,42746.6,42575.2,42624.4,86.572
2024-01-18 01:00:00+00:00,42626.8,42674.4,42471.1,42540.6,91.827
2024-01-18 02:00:00+00:00,42543.0,42679.9,42543.0,42613.7,49.018
2024-01-18 03:00:00+00:00,42610.6,42634.2,42500.9,42539.9,49.51
2024-01-18 04:00:00+00:00,42541.1,42644.8,42537.1,42619.5,55.102
2024-01-18 05:00:00+00:00,42620.0,42743.6,42589.7,42720.5,54.372
2024-01-18 06:00:00+00:00,42729.7,42825.5,42711.0,42758.9,57.076
2024-01-18 07:00:00+00:00,42758.9,42869.1,42752.6,42866.4,59.465
2024-01-18 08:00:00+00:00,42866.3,42875.8,42670.3,42688.1,45.728
2024-01-18 09:00:00+00:00,42688.1,42826.0,42661.1,42692.0,73.421
2024-01-18 10:00:00+00:00,42691.9,42729.8,42361.9,42403.6,94.712
2024-01-18 11:00:00+00:00,42402.9,42500.0,42337.7,42497.8,94.732
2024-01-18 12:00:00+00:00,42493.0,42499.8,42316.2,42394.7,64.005
2024-01-18 13:00:00+00:00,42392.6,42614.7,42320.1,42467.9,86.016
2024-01-18 14:00:00+00:00,42458.9,42692.0,42384.0,42692.0,102.383
2024-01-18 15:00:00+00:00,42691.9,42768.8,42572.8,42582.2,136.349
